2024-10-21 22:16 WARNING: Training start!! Learning rate=0.0001 seg_w=1.0 rec_w=0.01 KL_w=0.0001 con_w=0.0001
2024-10-22 00:34 INFO: 2024-10-21 22:16:03 EPOCH=47 train_seg_loss=0.03 train_recon_loss=0.01 train_KL_loss=0.29 train_contras_loss=0.94 train_dice=0.96 val_seg_loss=0.16 val_recon_loss=0.01 val_KL_loss=0.28 val_contras_loss=0.94 val_dice=0.83
2024-10-22 00:37 INFO: 2024-10-21 22:16:03 EPOCH=48 train_seg_loss=0.03 train_recon_loss=0.01 train_KL_loss=0.29 train_contras_loss=0.94 train_dice=0.96 val_seg_loss=0.16 val_recon_loss=0.01 val_KL_loss=0.30 val_contras_loss=0.93 val_dice=0.83
2024-10-22 00:40 INFO: 2024-10-21 22:16:03 EPOCH=49 train_seg_loss=0.03 train_recon_loss=0.01 train_KL_loss=0.30 train_contras_loss=0.93 train_dice=0.96 val_seg_loss=0.17 val_recon_loss=0.01 val_KL_loss=0.31 val_contras_loss=0.93 val_dice=0.83
2024-10-22 00:43 INFO: 2024-10-21 22:16:03 EPOCH=50 train_seg_loss=0.03 train_recon_loss=0.01 train_KL_loss=0.31 train_contras_loss=0.93 train_dice=0.96 val_seg_loss=0.16 val_recon_loss=0.01 val_KL_loss=0.32 val_contras_loss=0.93 val_dice=0.83
2024-10-22 00:46 INFO: 2024-10-21 22:16:03 EPOCH=51 train_seg_loss=0.03 train_recon_loss=0.01 train_KL_loss=0.32 train_contras_loss=0.93 train_dice=0.96 val_seg_loss=0.16 val_recon_loss=0.01 val_KL_loss=0.33 val_contras_loss=0.93 val_dice=0.84
2024-10-22 00:48 INFO: 2024-10-21 22:16:03 EPOCH=52 train_seg_loss=0.03 train_recon_loss=0.01 train_KL_loss=0.33 train_contras_loss=0.93 train_dice=0.96 val_seg_loss=0.17 val_recon_loss=0.01 val_KL_loss=0.33 val_contras_loss=0.93 val_dice=0.83
2024-10-22 00:51 INFO: 2024-10-21 22:16:03 EPOCH=53 train_seg_loss=0.03 train_recon_loss=0.01 train_KL_loss=0.34 train_contras_loss=0.93 train_dice=0.96 val_seg_loss=0.17 val_recon_loss=0.01 val_KL_loss=0.35 val_contras_loss=0.93 val_dice=0.83
2024-10-22 00:54 INFO: 2024-10-21 22:16:03 EPOCH=54 train_seg_loss=0.03 train_recon_loss=0.01 train_KL_loss=0.35 train_contras_loss=0.93 train_dice=0.96 val_seg_loss=0.17 val_recon_loss=0.01 val_KL_loss=0.36 val_contras_loss=0.92 val_dice=0.83
2024-10-22 00:57 INFO: 2024-10-21 22:16:03 EPOCH=55 train_seg_loss=0.03 train_recon_loss=0.01 train_KL_loss=0.36 train_contras_loss=0.92 train_dice=0.96 val_seg_loss=0.17 val_recon_loss=0.01 val_KL_loss=0.36 val_contras_loss=0.92 val_dice=0.83
2024-10-22 01:00 INFO: 2024-10-21 22:16:03 EPOCH=56 train_seg_loss=0.03 train_recon_loss=0.01 train_KL_loss=0.37 train_contras_loss=0.92 train_dice=0.96 val_seg_loss=0.17 val_recon_loss=0.01 val_KL_loss=0.37 val_contras_loss=0.92 val_dice=0.84
2024-10-22 01:03 INFO: 2024-10-21 22:16:03 EPOCH=57 train_seg_loss=0.03 train_recon_loss=0.01 train_KL_loss=0.38 train_contras_loss=0.92 train_dice=0.96 val_seg_loss=0.17 val_recon_loss=0.01 val_KL_loss=0.39 val_contras_loss=0.92 val_dice=0.83
2024-10-22 01:06 INFO: 2024-10-21 22:16:03 EPOCH=58 train_seg_loss=0.03 train_recon_loss=0.01 train_KL_loss=0.39 train_contras_loss=0.92 train_dice=0.96 val_seg_loss=0.17 val_recon_loss=0.01 val_KL_loss=0.39 val_contras_loss=0.92 val_dice=0.83
2024-10-22 01:09 INFO: 2024-10-21 22:16:03 EPOCH=59 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.40 train_contras_loss=0.92 train_dice=0.96 val_seg_loss=0.16 val_recon_loss=0.01 val_KL_loss=0.40 val_contras_loss=0.92 val_dice=0.84
2024-10-22 01:11 INFO: 2024-10-21 22:16:03 EPOCH=60 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.41 train_contras_loss=0.92 train_dice=0.97 val_seg_loss=0.18 val_recon_loss=0.01 val_KL_loss=0.41 val_contras_loss=0.92 val_dice=0.83
2024-10-22 01:14 INFO: 2024-10-21 22:16:03 EPOCH=61 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.42 train_contras_loss=0.92 train_dice=0.97 val_seg_loss=0.17 val_recon_loss=0.01 val_KL_loss=0.42 val_contras_loss=0.92 val_dice=0.84
2024-10-22 01:17 INFO: 2024-10-21 22:16:03 EPOCH=62 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.43 train_contras_loss=0.91 train_dice=0.97 val_seg_loss=0.18 val_recon_loss=0.01 val_KL_loss=0.43 val_contras_loss=0.91 val_dice=0.83
2024-10-22 01:20 INFO: 2024-10-21 22:16:03 EPOCH=63 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.44 train_contras_loss=0.91 train_dice=0.97 val_seg_loss=0.17 val_recon_loss=0.01 val_KL_loss=0.44 val_contras_loss=0.91 val_dice=0.84
2024-10-22 01:23 INFO: 2024-10-21 22:16:03 EPOCH=64 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.45 train_contras_loss=0.91 train_dice=0.97 val_seg_loss=0.18 val_recon_loss=0.01 val_KL_loss=0.46 val_contras_loss=0.91 val_dice=0.83
2024-10-22 01:26 INFO: 2024-10-21 22:16:03 EPOCH=65 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.46 train_contras_loss=0.91 train_dice=0.97 val_seg_loss=0.18 val_recon_loss=0.01 val_KL_loss=0.47 val_contras_loss=0.91 val_dice=0.83
