2024-11-13 16:15 WARNING: Training start!! Learning rate=0.0001 seg_w=1.0 rec_w=0.01 KL_w=0.0001 con_w=0.0001
2024-11-14 02:44 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=32 train_total_loss=0.16 train_seg_loss=0.16 train_recon_loss=0.00 train_KL_loss=1.19 train_contras_loss=0.00 train_dice=0.75 val_total_loss=0.18 val_seg_loss=0.18 val_recon_loss=0.00 val_KL_loss=1.19 val_contras_loss=0.00 val_dice=0.71
2024-11-14 03:02 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=33 train_total_loss=0.15 train_seg_loss=0.15 train_recon_loss=0.00 train_KL_loss=1.19 train_contras_loss=0.00 train_dice=0.75 val_total_loss=0.18 val_seg_loss=0.18 val_recon_loss=0.00 val_KL_loss=1.17 val_contras_loss=0.00 val_dice=0.71
2024-11-14 03:19 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=34 train_total_loss=0.15 train_seg_loss=0.15 train_recon_loss=0.00 train_KL_loss=1.15 train_contras_loss=0.00 train_dice=0.76 val_total_loss=0.18 val_seg_loss=0.18 val_recon_loss=0.00 val_KL_loss=1.17 val_contras_loss=0.00 val_dice=0.71
2024-11-14 03:36 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=35 train_total_loss=0.14 train_seg_loss=0.14 train_recon_loss=0.00 train_KL_loss=1.15 train_contras_loss=0.00 train_dice=0.77 val_total_loss=0.18 val_seg_loss=0.18 val_recon_loss=0.00 val_KL_loss=1.14 val_contras_loss=0.00 val_dice=0.71
2024-11-14 03:53 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=36 train_total_loss=0.14 train_seg_loss=0.14 train_recon_loss=0.00 train_KL_loss=1.14 train_contras_loss=0.00 train_dice=0.77 val_total_loss=0.17 val_seg_loss=0.17 val_recon_loss=0.00 val_KL_loss=1.15 val_contras_loss=0.00 val_dice=0.72
2024-11-14 04:10 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=37 train_total_loss=0.14 train_seg_loss=0.14 train_recon_loss=0.00 train_KL_loss=1.11 train_contras_loss=0.00 train_dice=0.78 val_total_loss=0.18 val_seg_loss=0.18 val_recon_loss=0.00 val_KL_loss=1.11 val_contras_loss=0.00 val_dice=0.72
2024-11-14 04:27 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=38 train_total_loss=0.13 train_seg_loss=0.13 train_recon_loss=0.00 train_KL_loss=1.09 train_contras_loss=0.00 train_dice=0.78 val_total_loss=0.18 val_seg_loss=0.18 val_recon_loss=0.00 val_KL_loss=1.11 val_contras_loss=0.00 val_dice=0.71
2024-11-14 04:44 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=39 train_total_loss=0.13 train_seg_loss=0.13 train_recon_loss=0.00 train_KL_loss=1.10 train_contras_loss=0.00 train_dice=0.78 val_total_loss=0.17 val_seg_loss=0.17 val_recon_loss=0.00 val_KL_loss=1.10 val_contras_loss=0.00 val_dice=0.73
2024-11-14 05:01 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=40 train_total_loss=0.13 train_seg_loss=0.13 train_recon_loss=0.00 train_KL_loss=1.11 train_contras_loss=0.00 train_dice=0.79 val_total_loss=0.17 val_seg_loss=0.17 val_recon_loss=0.00 val_KL_loss=1.08 val_contras_loss=0.00 val_dice=0.72
2024-11-14 05:18 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=41 train_total_loss=0.13 train_seg_loss=0.13 train_recon_loss=0.00 train_KL_loss=1.07 train_contras_loss=0.00 train_dice=0.80 val_total_loss=0.17 val_seg_loss=0.17 val_recon_loss=0.00 val_KL_loss=1.07 val_contras_loss=0.00 val_dice=0.73
2024-11-14 05:35 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=42 train_total_loss=0.12 train_seg_loss=0.12 train_recon_loss=0.00 train_KL_loss=1.06 train_contras_loss=0.00 train_dice=0.80 val_total_loss=0.17 val_seg_loss=0.17 val_recon_loss=0.00 val_KL_loss=1.03 val_contras_loss=0.00 val_dice=0.73
2024-11-14 05:52 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=43 train_total_loss=0.12 train_seg_loss=0.12 train_recon_loss=0.00 train_KL_loss=1.03 train_contras_loss=0.00 train_dice=0.80 val_total_loss=0.16 val_seg_loss=0.16 val_recon_loss=0.00 val_KL_loss=1.02 val_contras_loss=0.00 val_dice=0.75
2024-11-14 06:09 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=44 train_total_loss=0.12 train_seg_loss=0.12 train_recon_loss=0.00 train_KL_loss=1.02 train_contras_loss=0.00 train_dice=0.81 val_total_loss=0.16 val_seg_loss=0.16 val_recon_loss=0.00 val_KL_loss=1.00 val_contras_loss=0.00 val_dice=0.75
2024-11-14 06:26 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=45 train_total_loss=0.12 train_seg_loss=0.12 train_recon_loss=0.00 train_KL_loss=1.01 train_contras_loss=0.00 train_dice=0.81 val_total_loss=0.17 val_seg_loss=0.17 val_recon_loss=0.00 val_KL_loss=0.99 val_contras_loss=0.00 val_dice=0.74
2024-11-14 06:43 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=46 train_total_loss=0.11 train_seg_loss=0.11 train_recon_loss=0.00 train_KL_loss=0.98 train_contras_loss=0.00 train_dice=0.82 val_total_loss=0.18 val_seg_loss=0.18 val_recon_loss=0.00 val_KL_loss=0.95 val_contras_loss=0.00 val_dice=0.73
2024-11-14 07:00 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=47 train_total_loss=0.11 train_seg_loss=0.11 train_recon_loss=0.00 train_KL_loss=0.96 train_contras_loss=0.00 train_dice=0.82 val_total_loss=0.16 val_seg_loss=0.16 val_recon_loss=0.00 val_KL_loss=0.95 val_contras_loss=0.00 val_dice=0.76
2024-11-14 07:17 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=48 train_total_loss=0.11 train_seg_loss=0.11 train_recon_loss=0.00 train_KL_loss=0.95 train_contras_loss=0.00 train_dice=0.82 val_total_loss=0.16 val_seg_loss=0.16 val_recon_loss=0.00 val_KL_loss=0.95 val_contras_loss=0.00 val_dice=0.75
2024-11-14 07:34 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=49 train_total_loss=0.11 train_seg_loss=0.11 train_recon_loss=0.00 train_KL_loss=0.95 train_contras_loss=0.00 train_dice=0.83 val_total_loss=0.16 val_seg_loss=0.16 val_recon_loss=0.00 val_KL_loss=0.93 val_contras_loss=0.00 val_dice=0.76
2024-11-14 07:51 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=50 train_total_loss=0.11 train_seg_loss=0.11 train_recon_loss=0.00 train_KL_loss=0.96 train_contras_loss=0.00 train_dice=0.83 val_total_loss=0.15 val_seg_loss=0.15 val_recon_loss=0.00 val_KL_loss=0.96 val_contras_loss=0.00 val_dice=0.76
2024-11-14 08:08 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=51 train_total_loss=0.10 train_seg_loss=0.10 train_recon_loss=0.00 train_KL_loss=0.95 train_contras_loss=0.00 train_dice=0.83 val_total_loss=0.16 val_seg_loss=0.16 val_recon_loss=0.00 val_KL_loss=0.93 val_contras_loss=0.00 val_dice=0.77
2024-11-14 08:25 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=52 train_total_loss=0.10 train_seg_loss=0.10 train_recon_loss=0.00 train_KL_loss=0.93 train_contras_loss=0.00 train_dice=0.84 val_total_loss=0.16 val_seg_loss=0.16 val_recon_loss=0.00 val_KL_loss=0.91 val_contras_loss=0.00 val_dice=0.77
2024-11-14 08:42 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=53 train_total_loss=0.10 train_seg_loss=0.10 train_recon_loss=0.00 train_KL_loss=0.92 train_contras_loss=0.00 train_dice=0.84 val_total_loss=0.16 val_seg_loss=0.16 val_recon_loss=0.00 val_KL_loss=0.90 val_contras_loss=0.00 val_dice=0.76
2024-11-14 08:59 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=54 train_total_loss=0.10 train_seg_loss=0.10 train_recon_loss=0.00 train_KL_loss=0.91 train_contras_loss=0.00 train_dice=0.84 val_total_loss=0.15 val_seg_loss=0.15 val_recon_loss=0.00 val_KL_loss=0.90 val_contras_loss=0.00 val_dice=0.77
2024-11-14 09:16 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=55 train_total_loss=0.10 train_seg_loss=0.10 train_recon_loss=0.00 train_KL_loss=0.91 train_contras_loss=0.00 train_dice=0.84 val_total_loss=0.16 val_seg_loss=0.16 val_recon_loss=0.00 val_KL_loss=0.90 val_contras_loss=0.00 val_dice=0.76
2024-11-14 09:33 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=56 train_total_loss=0.10 train_seg_loss=0.10 train_recon_loss=0.00 train_KL_loss=0.91 train_contras_loss=0.00 train_dice=0.85 val_total_loss=0.15 val_seg_loss=0.15 val_recon_loss=0.00 val_KL_loss=0.89 val_contras_loss=0.00 val_dice=0.77
2024-11-14 09:50 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=57 train_total_loss=0.09 train_seg_loss=0.09 train_recon_loss=0.00 train_KL_loss=0.89 train_contras_loss=0.00 train_dice=0.85 val_total_loss=0.16 val_seg_loss=0.16 val_recon_loss=0.00 val_KL_loss=0.88 val_contras_loss=0.00 val_dice=0.77
2024-11-14 10:07 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=58 train_total_loss=0.09 train_seg_loss=0.09 train_recon_loss=0.00 train_KL_loss=0.88 train_contras_loss=0.00 train_dice=0.85 val_total_loss=0.15 val_seg_loss=0.15 val_recon_loss=0.00 val_KL_loss=0.86 val_contras_loss=0.00 val_dice=0.78
2024-11-14 10:25 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=59 train_total_loss=0.09 train_seg_loss=0.09 train_recon_loss=0.00 train_KL_loss=0.88 train_contras_loss=0.00 train_dice=0.85 val_total_loss=0.15 val_seg_loss=0.15 val_recon_loss=0.00 val_KL_loss=0.87 val_contras_loss=0.00 val_dice=0.78
2024-11-14 10:51 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=60 train_total_loss=0.09 train_seg_loss=0.09 train_recon_loss=0.00 train_KL_loss=0.88 train_contras_loss=0.00 train_dice=0.86 val_total_loss=0.15 val_seg_loss=0.15 val_recon_loss=0.00 val_KL_loss=0.85 val_contras_loss=0.00 val_dice=0.78
